       DATE         INCIDENT  LEVEL     RULE     IP            REQUEST 
30/Sep/25 22:12:58  #7106147  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:13:00  #2944980  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:13:06  #6967856  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:13:11  #1169590  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:13:33  #5662477  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/1-2-%ec%bb%b4%ed%93%a8%ed%84%b0-%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%81%ac%ec%9d%98-%ea%b5%ac%eb%b6%84/] - coffeecrawlers.com 

30/Sep/25 22:13:37  #6892277  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/1-2-%ec%bb%b4%ed%93%a8%ed%84%b0-%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%81%ac%ec%9d%98-%ea%b5%ac%eb%b6%84/] - coffeecrawlers.com 

30/Sep/25 22:13:49  #4260244  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/1-2-%ec%bb%b4%ed%93%a8%ed%84%b0-%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%81%ac%ec%9d%98-%ea%b5%ac%eb%b6%84/] - coffeecrawlers.com 

30/Sep/25 22:14:18  #4570359  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/1-2-%ec%bb%b4%ed%93%a8%ed%84%b0-%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%81%ac%ec%9d%98-%ea%b5%ac%eb%b6%84/] - coffeecrawlers.com 

30/Sep/25 22:14:21  #8458891  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/1-2-%ec%bb%b4%ed%93%a8%ed%84%b0-%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%81%ac%ec%9d%98-%ea%b5%ac%eb%b6%84/] - coffeecrawlers.com 

30/Sep/25 22:14:23  #2415865  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/1-2-%ec%bb%b4%ed%93%a8%ed%84%b0-%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%81%ac%ec%9d%98-%ea%b5%ac%eb%b6%84/] - coffeecrawlers.com 

30/Sep/25 22:14:24  #5705260  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/1-2-%ec%bb%b4%ed%93%a8%ed%84%b0-%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%81%ac%ec%9d%98-%ea%b5%ac%eb%b6%84/] - coffeecrawlers.com 

30/Sep/25 22:15:16  #8667019  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

30/Sep/25 22:15:18  #8512450  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

30/Sep/25 22:15:19  #2358022  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

30/Sep/25 22:15:21  #1059966  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

30/Sep/25 22:15:28  #1182751  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

30/Sep/25 22:15:48  #7747871  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:15:55  #5578294  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

30/Sep/25 22:16:01  #5651351  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

30/Sep/25 22:16:32  #3164850  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:16:34  #8622687  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:16:35  #4076877  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:16:39  #6818416  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:16:52  #3186250  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:16:54  #1357528  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:17:07  #7931034  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:17:15  #7261680  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:18:15  #3870916  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

30/Sep/25 22:18:19  #7480722  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

30/Sep/25 22:19:43  #6413901  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:20:12  #2557153  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:20:29  #3899497  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:20:30  #5735602  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

30/Sep/25 22:20:37  #7220535  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:20:38  #2722268  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

30/Sep/25 22:21:05  #7670568  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:21:05  #4263785  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

30/Sep/25 22:21:35  #6930536  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:21:36  #6463329  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

30/Sep/25 22:23:08  #7235540  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:23:09  #7987743  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

30/Sep/25 22:23:19  #6729251  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

30/Sep/25 22:23:50  #4496601  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:23:51  #1324916  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

30/Sep/25 22:23:52  #7159770  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

30/Sep/25 22:23:55  #4878787  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

30/Sep/25 22:24:15  #4402416  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

30/Sep/25 22:27:14  #8213715  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:28:13  #5686584  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/1-2-%ec%bb%b4%ed%93%a8%ed%84%b0-%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%81%ac%ec%9d%98-%ea%b5%ac%eb%b6%84/] - coffeecrawlers.com 

30/Sep/25 22:28:22  #1339749  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/1-2-%ec%bb%b4%ed%93%a8%ed%84%b0-%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%81%ac%ec%9d%98-%ea%b5%ac%eb%b6%84/] - coffeecrawlers.com 

30/Sep/25 22:28:35  #3303307  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/1-2-%ec%bb%b4%ed%93%a8%ed%84%b0-%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%81%ac%ec%9d%98-%ea%b5%ac%eb%b6%84/] - coffeecrawlers.com 

30/Sep/25 22:28:47  #5875951  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

30/Sep/25 22:28:55  #3771714  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

30/Sep/25 22:39:17  #4091934  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-1-%ec%9d%b4%eb%8d%94%eb%84%b7ethernet%ec%9d%98-%ec%a0%95%ec%9d%98/] - coffeecrawlers.com 

30/Sep/25 22:42:41  #6437427  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-1-%ec%9d%b4%eb%8d%94%eb%84%b7ethernet%ec%9d%98-%ec%a0%95%ec%9d%98/] - coffeecrawlers.com 

30/Sep/25 22:58:32  #4836553  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-1-%ec%9d%b4%eb%8d%94%eb%84%b7ethernet%ec%9d%98-%ec%a0%95%ec%9d%98/] - coffeecrawlers.com 

30/Sep/25 23:01:13  #1278135  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-1-%ec%9d%b4%eb%8d%94%eb%84%b7ethernet%ec%9d%98-%ec%a0%95%ec%9d%98/] - coffeecrawlers.com 

30/Sep/25 23:12:51  #6111705  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 23:24:21  #5718581  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

30/Sep/25 23:25:03  #6500185  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

30/Sep/25 23:26:55  #8927378  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 23:32:27  #4961484  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 23:32:27  #3216493  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

30/Sep/25 23:52:19  #4161248  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 23:52:19  #3563731  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

30/Sep/25 23:52:27  #6480700  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

30/Sep/25 23:52:35  #2035479  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com  
